Target label: 4
Source file: /kaggle/input/datasets/houyujie30/qmlqgani/selected_features_train.csv
Epochs: 50
Batch size: 32
Last epoch losses:
D Loss: -2.997978
G Loss: 1.046128

Epoch log:
001	-0.357758	1.327898
002	-2.132296	2.781454
003	-2.655369	2.681184
004	-2.072569	2.732615
005	-2.254000	2.378010
006	-2.309670	1.901454
007	-2.059550	1.081433
008	-2.128366	2.106980
009	-1.681095	1.452525
010	-2.164061	2.265063
011	-2.160246	0.645278
012	-1.844545	0.685988
013	-2.149061	1.195170
014	-2.289578	1.545887
015	-2.399501	1.484572
016	-2.357626	1.991578
017	-2.606478	1.836364
018	-2.443386	1.169512
019	-2.599777	1.235605
020	-2.572347	1.053416
021	-2.600800	1.341971
022	-2.775082	1.153577
023	-2.532418	0.832569
024	-2.721606	1.168669
025	-2.718608	1.090485
026	-3.152954	1.495121
027	-3.076327	1.200301
028	-3.047250	0.705157
029	-2.737560	0.507135
030	-3.129626	1.234375
031	-3.069239	0.653915
032	-2.972377	1.083589
033	-3.136815	1.397802
034	-2.861448	1.258625
035	-2.966352	1.039923
036	-3.081374	1.161915
037	-2.931778	1.302528
038	-3.264019	0.864908
039	-3.207332	1.052278
040	-3.053753	0.820068
041	-3.163759	1.332275
042	-3.396090	1.171724
043	-2.845680	1.298625
044	-2.658214	1.003928
045	-2.944445	1.038224
046	-2.999162	0.782488
047	-2.969249	0.894299
048	-2.899750	0.535757
049	-2.953878	0.802191
050	-2.997978	1.046128
