epoch,d_loss,g_loss,std_w1,corr_dist,score
1,6.9129858414332075,-0.5626373241345087,,,
2,2.6174708207448325,-1.598362425963084,,,
3,2.032421350479126,-1.0667188862959545,,,
4,2.258419543504715,-0.48119834065437317,,,
5,2.0939417680104575,-0.39645689229170483,0.6842282332258011,0.3191165056985873,1.0033447389243884
6,1.7522723178068798,-0.4576258758703868,,,
7,1.2802897989749908,-0.5611384809017181,,,
8,1.0051491459210713,-0.6790754298369089,,,
9,0.5484447355071703,-0.795514702796936,,,
10,-0.07461860155065854,-0.8063408533732096,0.7139898926764463,0.299843710232783,1.0138336029092292
11,-0.45987964669863385,-0.712107797463735,,,
12,-0.29615946114063263,-0.5772877981265386,,,
13,-0.30441958953936893,-0.4209649513165156,,,
14,-0.23761173337697983,-0.36628371477127075,,,
15,-0.5669798205296198,-0.34593096872170764,0.48605844187052766,0.2877671224209536,0.7738255642914813
16,-1.4053193032741547,-0.34775469700495404,,,
17,-1.9927366177241008,-0.1561776027083397,,,
18,-2.269028753042221,0.5633771729966005,,,
19,-2.622580031553904,1.8719775080680847,,,
20,-2.4938382705052695,1.3295211990674336,0.42458469400627913,0.31431335599832966,0.7388980500046087
21,-2.4652196963628135,0.4317335846523444,,,
22,-2.540718456109365,-0.2394525483250618,,,
23,-2.5941403110822043,-1.0697293480237324,,,
24,-2.802425225575765,-0.6631073653697968,,,
25,-2.4953039089838662,-1.0436794807513554,0.43776836806030117,0.32088845782979397,0.7586568258900952
26,-2.833975374698639,0.00112399955590566,,,
27,-2.272527426481247,-0.7313545246918997,,,
28,-2.570276697476705,-0.032332248985767365,,,
29,-2.3690859278043113,-0.45112760295160115,,,
30,-2.494267006715139,-0.29126328850785893,0.398347417473337,0.3092864763024835,0.7076338937758205
31,-2.363393247127533,-0.18956798811753592,,,
32,-2.425065199534098,-0.1898615537211299,,,
33,-2.1811960538228354,-0.5146019160747528,,,
34,-2.2009185353914895,-0.3761374106009801,,,
35,-2.078995928168297,-0.5090980467696985,0.39988026767683266,0.27852349732200665,0.6784037649988393
36,-2.0257913867632547,-0.042294504741827645,,,
37,-2.0518078903357186,-0.5439836320777734,,,
38,-1.9914360642433167,-0.14378537610173225,,,
39,-1.8608125348885853,-0.40127197094261646,,,
40,-1.7896140416463215,-0.06719567937155564,0.2831404755976246,0.30844782184399777,0.5915882974416224
41,-1.6913470129172008,-0.4722326298554738,,,
42,-1.6364458799362183,0.03214124093453089,,,
43,-1.6047820846239726,-0.07737808239956696,,,
44,-1.5580228467782338,-0.04115403691927592,,,
45,-1.5341258843739827,0.02348099524776141,0.27454960631829006,0.2641571020240223,0.5387067083423124
46,-1.5052249530951183,0.03930846353371938,,,
47,-1.4917873938878377,-0.08926673543949921,,,
48,-1.5273261566956837,0.23300734721124172,,,
49,-1.5097185571988423,0.7009871155023575,,,
50,-1.4116746584574382,0.7430007929603258,0.22115792668990816,0.2572634228695582,0.47842134955946636
