epoch,d_loss,g_loss,std_w1,corr_dist,score
1,7.830545703570048,-0.06547928415238857,,,
2,4.252576331297557,-0.5206235696872076,,,
3,3.324620544910431,-0.9279469847679138,,,
4,3.469720939795176,-0.949499636888504,,,
5,3.3068515062332153,-0.978794515132904,0.5853628070998418,0.25856763196061044,0.8439304390604523
6,2.9957798520723977,-0.9738308787345886,,,
7,2.7478357354799905,-0.7470472157001495,,,
8,2.220624804496765,-0.5158491482337316,,,
9,1.45494348804156,-0.3497243920962016,,,
10,2.1234130561351776,-0.5049138069152832,0.6402030694326266,0.32505885601594886,0.9652619254485755
11,3.3231728275616965,-0.9523576299349467,,,
12,-0.4402792652448018,-1.0280231634775798,,,
13,-2.2279383738835654,-0.9286998013655344,,,
14,-2.8028993606567383,-0.8487874666849772,,,
15,-2.1874780456225076,-0.8566280206044515,0.41596184775913225,0.28453922690505895,0.7005010746641912
16,-1.2126228511333466,-1.0051851371924083,,,
17,-1.038080687324206,-0.7322936356067657,,,
18,-1.2062896688779194,-0.7140682637691498,,,
19,-1.400767559806506,-0.5405610203742981,,,
20,-1.862355758746465,-0.6532096962134043,0.42925717679305275,0.4025260753954697,0.8317832521885224
21,-1.1280336280663807,-0.49391231934229535,,,
22,-2.48053385814031,-0.13421141263097525,,,
23,-1.9446961879730225,0.06805528126036127,,,
24,-1.891865462064743,0.19840016836921373,,,
25,-2.3386832773685455,0.06882995863755544,0.38854680192460506,0.28060086448399046,0.6691476664085956
26,-1.9558258752028148,-0.6571612904469172,,,
27,-2.3776038686434426,0.41411182284355164,,,
28,-1.2789970214168231,-0.07649468009670575,,,
29,-2.4530314803123474,0.036865949630737305,,,
30,-2.3356188237667084,-0.6211764669666687,0.37576614038563205,0.26415427723293594,0.639920417618568
31,-1.5419126053651173,-0.5306606590747833,,,
32,-2.3674336870511374,1.0194560413559277,,,
33,-1.2184741348028183,-0.8423790633678436,,,
34,-2.4089651902516684,-0.27336950972676277,,,
35,-2.4442533751328788,-1.6536646038293839,0.3606595091228553,0.28134726334157545,0.6420067724644307
36,-2.151257405678431,-0.7954432194431623,,,
37,-1.3570419549942017,-2.389878978331884,,,
38,-2.3183239102363586,-2.402227203051249,,,
39,-1.6616994092861812,-2.228786508242289,,,
40,-2.572925016283989,0.02552020053068797,0.34491081311057653,0.21147543821734166,0.5563862513279182
41,-1.0052907119194667,-2.1089261770248413,,,
42,-2.499744882186254,-1.2295744717121124,,,
43,-1.6291789760192235,-1.9189077019691467,,,
44,-2.1090046167373657,-0.7697268947958946,,,
45,-1.6650838951269786,-2.4296156565348306,0.333853353625734,0.31984998583921537,0.6537033394649494
46,-1.787310351928075,-2.4567437171936035,,,
47,-1.7668588757514954,-1.6861628691355388,,,
48,-1.819923500219981,-2.565409700075785,,,
49,-1.6381313502788544,-2.2552085717519126,,,
50,-1.6229089200496674,-2.2798972924550376,0.3076242789262903,0.35941549239183107,0.6670397713181213
51,-1.5537084837754567,-2.3346686561902366,,,
52,-1.4991159588098526,-2.5882824261983237,,,
53,-1.4955819447835286,-2.051461855570475,,,
54,-1.3320542474587758,-2.2841909726460776,,,
55,-1.5630934437115986,-2.5687341690063477,0.26755909137031875,0.4071158614820557,0.6746749528523744
56,-1.0123440424601238,-2.533885359764099,,,
57,-1.5624986092249553,-2.121543288230896,,,
58,-1.1950856099526088,-1.5757463971773784,,,
59,-1.3931137323379517,-2.0269439220428467,,,
60,-1.4659015536308289,-1.6283023754755657,0.2622619714726233,0.3740924835087356,0.6363544549813589
61,-1.1646313567956288,-2.2533811728159585,,,
62,-1.3978820244471233,-1.9182052810986836,,,
63,-1.3109830766916275,-2.510090877612432,,,
64,-1.629941572745641,-0.6789956440528234,,,
65,-1.043968563278516,-0.5979112386703491,0.2624239255265612,0.2804982369581458,0.5429221624847069
66,-1.6419193943341572,-1.9540669123331706,,,
67,-1.2785859058300655,-1.7166343132654827,,,
68,-1.3591355383396149,-0.6567458709081014,,,
69,-1.3389345556497574,-1.3433575183153152,,,
70,-1.3648987362782161,-1.6340564688046773,0.24710515159271074,0.2774860557384182,0.524591207331129
71,-1.3957523355881374,-1.204319566488266,,,
72,-1.4082788775364559,-1.687386194864909,,,
73,-1.276204690337181,-1.75724392135938,,,
74,-1.3052774965763092,-1.3848833243052165,,,
75,-1.3021030873060226,-0.9769997100035349,0.21332442403699342,0.259203537782085,0.4725279618190784
76,-1.2384939193725586,-1.6428370873133342,,,
77,-1.232580617070198,-0.8802429934342703,,,
78,-1.2672272225220997,-1.279216542840004,,,
79,-1.2209695478280385,-1.2809126327435176,,,
80,-1.1452246059974034,-1.4665710131327312,0.18318317596564349,0.22824190095914243,0.4114250769247859
81,-1.1362106949090958,-1.0659676492214203,,,
82,-1.2008066127697627,-1.3463402837514877,,,
83,-1.1578751405080159,-1.153556336959203,,,
84,-1.1561862180630367,-1.1368415355682373,,,
85,-1.2042320519685745,-1.0054670268048842,0.22276612753387423,0.21434187570895358,0.43710800324282784
86,-1.0978849480549495,-1.0645966449131568,,,
87,-1.107602372765541,-0.6396604130665461,,,
88,-1.110879917939504,-0.5681601365407308,,,
89,-1.020122026403745,-0.8788802822430929,,,
90,-0.977150226632754,-1.504054069519043,0.17696379868738157,0.2229590750172839,0.3999228737046655
91,-1.009645476937294,-1.0622701694567998,,,
92,-0.9194185088078181,-1.0096620358526707,,,
93,-0.9971771488587061,-0.990962564945221,,,
94,-0.9990388651688894,-1.195297732949257,,,
95,-1.0652127414941788,-0.9875856737295786,0.1882985366376057,0.26154621950093765,0.44984475613854336
96,-0.9311931133270264,-1.9331597685813904,,,
97,-1.045067459344864,-0.6369890769322714,,,
98,-0.9699638585249583,-1.1568724662065506,,,
99,-0.9378985688090324,-1.2703620592753093,,,
100,-0.9211477637290955,-1.9811546703179677,0.3464412611403954,0.25592468136871627,0.6023659425091117
