Target label: 8
Source file: /home/maru/qgan/data/processed/selected_features_train.csv
Epochs: 50
Batch size: 32
Last epoch losses:
D Loss: -2.877739
G Loss: -0.390598

Epoch log:
001	-3.065573	4.006080
002	-2.124102	2.088711
003	-2.087779	1.653950
004	-1.894468	1.130028
005	-2.280438	0.914508
006	-2.684446	1.385630
007	-2.612266	0.684511
008	-2.878363	0.571570
009	-2.856563	0.903527
010	-2.889157	0.268077
011	-2.895175	0.884719
012	-2.855485	0.455012
013	-2.951879	0.119090
014	-3.034597	0.854940
015	-2.558507	0.581668
016	-3.051152	0.177224
017	-2.811117	0.198962
018	-2.824572	0.260214
019	-2.709734	0.306188
020	-2.588644	0.092976
021	-2.805992	0.457787
022	-2.952423	0.330082
023	-3.132565	0.119955
024	-2.786935	0.451644
025	-2.979004	0.905618
026	-3.092242	-0.084076
027	-2.928012	0.205146
028	-3.161527	0.540183
029	-3.104433	0.336736
030	-2.789426	0.261438
031	-2.959287	-0.296229
032	-2.827354	0.361500
033	-2.783253	0.105187
034	-2.938152	0.033586
035	-3.086066	-0.360388
036	-2.630382	0.065476
037	-2.633751	-0.281806
038	-3.009438	-0.267728
039	-2.872167	-0.333134
040	-2.605089	-0.233961
041	-2.930789	-0.281803
042	-3.126534	-0.162270
043	-2.997953	-0.099431
044	-2.920921	-0.220114
045	-2.894240	-0.434629
046	-2.800533	-0.538164
047	-2.656738	-0.158751
048	-2.949730	-0.407239
049	-2.956343	-0.162038
050	-2.877739	-0.390598
