Target label: 9
Source file: /kaggle/input/datasets/houyujie30/qmlqgani/selected_features_train.csv
Epochs: 50
Batch size: 32
Last epoch losses:
D Loss: -4.186339
G Loss: 5.299101

Epoch log:
001	-2.901081	3.978677
002	-3.598526	4.815334
003	-3.495089	4.137728
004	-2.703418	3.049849
005	-3.332559	3.592274
006	-3.293110	4.743948
007	-3.552202	4.545437
008	-3.464432	4.241715
009	-4.436735	5.151742
010	-3.946130	4.462404
011	-3.896239	3.996433
012	-3.599456	4.237814
013	-3.660741	4.998636
014	-3.733117	4.481220
015	-4.069963	5.848546
016	-3.851789	4.853014
017	-4.177055	5.568442
018	-3.632917	5.567695
019	-3.743221	6.879560
020	-4.188129	4.918018
021	-4.070442	5.251758
022	-4.369024	4.934811
023	-4.166077	5.244327
024	-3.815940	5.369995
025	-4.141918	5.601945
026	-4.229034	5.683366
027	-4.226846	4.978240
028	-3.825849	5.752589
029	-4.354801	4.818058
030	-4.239251	5.567404
031	-4.613772	5.875008
032	-4.177577	5.032535
033	-4.325908	4.956386
034	-3.668991	4.827809
035	-3.731328	5.690028
036	-3.868160	5.020927
037	-4.007429	5.222273
038	-4.281353	5.528056
039	-3.937735	4.956648
040	-4.446394	5.394874
041	-4.422027	5.624966
042	-4.323361	5.004579
043	-4.389904	5.295957
044	-4.670045	5.417900
045	-4.413680	4.757015
046	-4.312452	5.143338
047	-4.446133	5.316740
048	-4.403501	4.867218
049	-4.254978	4.912863
050	-4.186339	5.299101
