epoch,d_loss,g_loss,std_w1,corr_dist,score
1,6.670270299911499,-0.18366405367851257,,,
2,1.4746691981951396,0.025506677372115,,,
3,0.9686282316843668,0.17661542338984354,,,
4,1.3975177605946858,0.009032482281327248,,,
5,1.6491607348124186,-0.23195256931441172,0.4270986768134514,0.24216276538740616,0.6692614422008576
6,1.4173958381017049,-0.45322674938610624,,,
7,1.1091450611750284,-0.6805604355675834,,,
8,0.09699037075042724,-0.9548297439302716,,,
9,-1.4945140957832337,-1.160157859325409,,,
10,-2.1736515204111737,-1.2277854681015015,0.36750623979197783,0.264630518332164,0.6321367581241418
11,-2.375369151433309,-1.1720904963357108,,,
12,-2.4924583276112875,-1.1709717512130737,,,
13,-2.5470505237579344,-1.161419187273298,,,
14,-2.3865411281585693,-0.3493146465292999,,,
15,-2.4493987560272217,-0.5723240162645068,0.3506107801089508,0.24419714197861694,0.5948079220875677
16,-2.534895912806193,-1.4358614683151245,,,
17,-2.587972577412923,-1.1996039152145386,,,
18,-2.521449247996012,-1.1967157891818456,,,
19,-2.5451799392700196,-1.333360459123339,,,
20,-2.4920356273651123,-1.7306570751326424,0.29146853972190967,0.2429956885831642,0.5344642283050739
21,-2.515388186772664,-1.3169491461345129,,,
22,-2.532821051279704,-1.265123758997236,,,
23,-2.5100981553395587,-1.5526679754257202,,,
24,-2.552553176879883,-1.1259447421346391,,,
25,-2.4954028447469074,-1.140937668936593,0.26620495786687337,0.23388564818218532,0.5000906060490586
26,-2.597127389907837,-0.9160204529762268,,,
27,-2.647509781519572,-0.802619782941682,,,
28,-2.624206781387329,-1.2820386801447188,,,
29,-2.66201491355896,-1.2327492322240556,,,
30,-2.6955177148183185,-1.150895084653582,0.24758090179036685,0.2515455911026352,0.49912649289300204
31,-2.722106679280599,-1.224657335451671,,,
32,-2.7910242398579914,-1.1647345849445887,,,
33,-2.8166956106821694,-1.318394354411534,,,
34,-2.7981916745503743,-1.3457585573196411,,,
35,-2.799135414759318,-1.269821184022086,0.29088602883508885,0.24145810699841488,0.5323441358335037
36,-2.8880722522735596,-1.442932231085641,,,
37,-2.842083183924357,-1.3934801135744368,,,
38,-2.921288283665975,-1.501115815980094,,,
39,-2.8840626875559487,-1.3569369997297014,,,
40,-2.82734793027242,-1.331799030303955,0.29013614983234215,0.24292719756090575,0.5330633473932479
41,-2.901372448603312,-1.2283723907811301,,,
42,-2.8822237491607665,-1.0636672036988395,,,
43,-2.9147841930389404,-1.3645960603441512,,,
44,-2.898788404464722,-1.3205898318971907,,,
45,-2.9047714869181314,-1.2813043083463396,0.29598020302715555,0.24179079930308547,0.537771002330241
46,-2.962271801630656,-1.5270617348807198,,,
47,-3.0366722106933595,-1.700935959815979,,,
48,-2.9563590844472247,-1.313111390386309,,,
49,-2.963780482610067,-1.424806339400155,,,
50,-2.9711904684702555,-1.1960423333304269,0.29343105612206266,0.252707824490203,0.5461388806122657
51,-3.0055820465087892,-1.523667369570051,,,
52,-2.9348337650299072,-1.4589749489511763,,,
53,-2.9606804688771566,-1.2975574902125768,,,
54,-2.9428004105885823,-1.485762323651995,,,
55,-2.8949266910552978,-1.0719561321394784,0.26421603376190944,0.24891159809252367,0.5131276318544331
56,-2.924580764770508,-1.2098915151187353,,,
57,-2.935183382034302,-1.3846170050757272,,,
58,-2.8819911321004232,-1.3252487948962621,,,
59,-2.9472848733266193,-1.6278433970042638,,,
60,-2.9761016527811686,-1.208687731197902,0.28871059779533687,0.2329514922437045,0.5216620900390414
