epoch,d_loss,g_loss,std_w1,corr_dist,score
1,5.930730894992226,0.2642191814051734,,,
2,1.6875013363988776,0.21451177034113142,,,
3,0.796625880818618,0.136517523891396,,,
4,-1.124979433260466,0.1080517793695132,,,
5,-1.8897895122829236,-0.22680229279730055,0.4915151558389338,0.36770387042362274,0.8592190262625565
6,-2.6927256144975362,0.887301547659768,,,
7,-3.4222570218537984,1.0285073286957211,,,
8,-3.32631001974407,0.1134366128179762,,,
9,-3.2782038889433207,-0.1697387852602535,,,
10,-3.2234247734672143,-0.28585681981510586,0.4689419595321811,0.3491310095923992,0.8180729691245803
11,-3.1392486848329244,-0.004410228588514858,,,
12,-3.157820463180542,-0.38274527258343166,,,
13,-3.0866323646746183,-0.14196502396629918,,,
14,-2.869118753232454,-0.20583326452308232,,,
15,-2.83563568717555,-0.4504991869131724,0.4206233859312409,0.37790340635904485,0.7985267922902857
16,-2.5649243279507288,-0.5311682042148378,,,
17,-2.4298873073176335,-0.5943643963999219,,,
18,-2.1466568959386727,-0.36293595367007786,,,
19,-2.0203693289505806,-0.41685234175788033,,,
20,-1.8238431027061062,-0.31740183962715995,0.3104957844112387,0.3572414327519764,0.6677372171632151
21,-1.6898208605615717,-0.9537398484018114,,,
22,-1.6236086832849603,-0.6035756899250878,,,
23,-1.4930762021165145,-0.44136636124716866,,,
24,-1.4199768618533486,-0.3345943871471617,,,
25,-1.3000872135162354,-0.6546794921159744,0.3830824763066989,0.3384159514630869,0.7214984277697858
26,-1.3159109479502629,-0.5644421709908379,,,
27,-1.2266333071809066,-0.5836012098524306,,,
28,-1.2523244650740373,-0.6993507014380561,,,
29,-1.1973426436123096,-0.3596380737920602,,,
30,-1.2840020248764439,-0.49334118598037296,0.2358272964634036,0.2682063239018333,0.5040336203652369
31,-1.2977499554031773,-0.3091638990574413,,,
32,-1.314077731810118,-0.26640640737281907,,,
33,-1.3181268102244328,-0.3303434948126475,,,
34,-1.3188638498908596,0.29361410025093293,,,
35,-1.2932915562077572,0.19121011098225912,0.2532700165521007,0.2967506648969511,0.5500206814490518
36,-1.259522419226797,0.36110934283998275,,,
37,-1.2463771449892145,0.303695909678936,,,
38,-1.2706725660123324,0.593150309390492,,,
39,-1.2402663952425907,0.6043923571705818,,,
40,-1.3079214033327604,0.4608527616494232,0.24181546776781032,0.2673933188985399,0.5092087866663502
41,-1.2666161750492297,0.7289998051193025,,,
42,-1.29641434393431,0.5936627123090956,,,
43,-1.3481626071427997,0.886668880780538,,,
44,-1.3871595985011052,0.7881043454011282,,,
45,-1.4320814484044124,0.902063767115275,0.25787946031448894,0.297199484883399,0.5550789451978879
46,-1.4712508791371395,0.7970273362265693,,,
47,-1.5014679557398747,0.8212703002823724,,,
48,-1.5303420330348767,0.9044788810941908,,,
49,-1.5615386900148893,1.1591409312354193,,,
50,-1.5458687920319407,0.9691454635726081,0.25114595073985657,0.29531626960141977,0.5464622203412763
51,-1.563433753816705,0.8439722437825468,,,
52,-1.5192079669550846,0.8893821537494659,,,
53,-1.4738792682948865,0.8645217021306356,,,
54,-1.4158497044914646,0.6992604037125906,,,
55,-1.4404890035328113,0.7183403886026807,0.2394947244119441,0.2536706683365472,0.49316539274849136
56,-1.4040123349741886,0.5905967098143365,,,
57,-1.3671054965571354,0.39351972606447005,,,
58,-1.346578510184037,0.6242880622545878,,,
59,-1.372667764362536,0.4467633929517534,,,
60,-1.3315486092316478,0.24816292772690454,0.2656998042637968,0.26005561594830506,0.5257554202121019
61,-1.2368990590697841,0.4672908021344079,,,
62,-1.2492535992672569,0.2456556194358402,,,
63,-1.2207704625631635,0.4096682435936398,,,
64,-1.2681607823622854,0.7392187226149771,,,
65,-1.2314644204942804,0.32313645713859135,0.32632477584433794,0.22718906957183907,0.553513845416177
66,-1.2818902856425236,0.5224842027657561,,,
67,-1.2431310540751408,0.46731576654646134,,,
68,-1.2675915266338147,0.8240751740005281,,,
69,-1.1823216394374245,0.4202009416702721,,,
70,-1.2462480821107562,0.19244941075642905,0.2741590049824048,0.2585208568711813,0.5326798618535862
71,-1.2316097993599742,0.34520938785539734,,,
72,-1.242226048519737,0.27394743512074154,,,
73,-1.2767764580877203,0.716801279120975,,,
74,-1.2342890375538875,0.3892754291494687,,,
75,-1.2929291034999646,0.3410920633210076,0.2851463278232019,0.25855023682949496,0.5436965646526968
76,-1.2141278260632564,0.20906902394360966,,,
77,-1.2789567928565175,0.5334473450978597,,,
78,-1.242651591175481,0.5328412544396188,,,
79,-1.2989987260416935,0.37062262412574554,,,
80,-1.1772918512946682,0.6173542456494437,0.32532297134988575,0.2554475319991224,0.5807705033490081
81,-1.2667865000273053,0.5197427401112186,,,
82,-1.3122727180782117,0.5753555231624179,,,
83,-1.3259468204096745,0.2883380932940377,,,
84,-1.2545148385198492,0.7967332686401076,,,
85,-1.3344027588241978,0.4933036102188958,0.30970145271910265,0.28319532147737436,0.592896774196477
