Target label: 6
Source file: /kaggle/input/datasets/houyujie30/qmlqgani/selected_features_train.csv
Epochs: 50
Batch size: 32
Last epoch losses:
D Loss: -4.061286
G Loss: 4.615090

Epoch log:
001	-3.421586	1.739838
002	-3.589707	2.393975
003	-4.107328	4.567240
004	-3.981439	5.389880
005	-3.946355	4.970425
006	-3.872097	6.775065
007	-4.069993	5.367085
008	-4.401635	5.535726
009	-3.811938	5.481883
010	-4.544065	5.847239
011	-4.324937	5.727849
012	-3.918024	5.384334
013	-4.066243	5.565035
014	-4.258973	5.417047
015	-4.136759	5.094028
016	-4.114975	5.617028
017	-4.128845	5.130736
018	-4.433222	4.827847
019	-4.503154	4.810677
020	-3.802181	5.657977
021	-4.064178	5.069219
022	-4.131222	4.536479
023	-4.291232	5.233263
024	-4.157400	4.467203
025	-3.970586	4.566864
026	-4.339563	5.121807
027	-4.580903	5.022233
028	-4.489854	4.993160
029	-3.714796	4.917168
030	-4.340555	4.977172
031	-4.331805	4.724667
032	-4.102462	4.874248
033	-3.962026	5.042018
034	-4.191219	4.698389
035	-4.253841	4.809862
036	-4.129004	4.710959
037	-4.171290	4.800808
038	-4.186178	4.548081
039	-4.148668	4.164057
040	-4.546562	4.620328
041	-4.309541	4.570755
042	-4.130818	4.126855
043	-3.767371	4.310685
044	-4.059210	4.430605
045	-4.045537	4.437019
046	-4.288799	4.288652
047	-4.652308	4.684319
048	-4.468017	4.440960
049	-4.464040	4.794466
050	-4.061286	4.615090
