Target label: 8
Source file: /kaggle/input/datasets/houyujie30/qmlqgani/selected_features_train.csv
Epochs: 50
Batch size: 32
Last epoch losses:
D Loss: -4.205004
G Loss: 2.671926

Epoch log:
001	-3.682101	4.456314
002	-3.824965	4.483676
003	-3.553732	4.901929
004	-3.688427	3.714118
005	-3.693452	3.877304
006	-4.057177	4.066359
007	-3.466020	4.022668
008	-3.774235	2.878232
009	-4.256279	3.432149
010	-3.684506	3.062487
011	-3.913793	2.506987
012	-4.126358	3.539106
013	-3.917198	3.020096
014	-4.569729	3.736902
015	-4.157648	3.092429
016	-4.003742	2.869980
017	-3.912253	3.405692
018	-4.168357	3.077530
019	-3.875749	2.801314
020	-4.042834	3.340065
021	-4.248713	3.101692
022	-4.190032	2.865858
023	-3.890094	3.052406
024	-4.239331	2.567995
025	-4.649114	2.838207
026	-4.065083	3.125814
027	-4.044261	3.019148
028	-4.143844	2.925959
029	-4.098135	2.733448
030	-3.746158	2.842642
031	-3.947407	3.032640
032	-3.844898	3.112901
033	-4.076146	3.188393
034	-4.136738	3.326615
035	-4.227197	2.901997
036	-3.962653	2.950520
037	-4.071522	2.996451
038	-3.899004	2.822415
039	-4.231677	3.172293
040	-4.083562	3.209679
041	-4.516136	3.153086
042	-3.981580	2.887912
043	-3.780828	2.708030
044	-4.040818	3.469856
045	-4.102974	2.946635
046	-4.538653	2.813323
047	-4.174297	3.241373
048	-4.359179	3.147681
049	-4.081744	3.515331
050	-4.205004	2.671926
