epoch,d_loss,g_loss,std_w1,corr_dist,score
1,2.5803412799206047,1.2000686476627986,,,
2,-1.082901272094912,1.726122134261661,,,
3,-1.9762294358677335,1.2925850864913728,,,
4,-2.1032425496313305,0.2667157460624973,,,
5,-2.192497750123342,-0.1149141907484995,0.30927654634631196,0.24559520859977677,0.5548717549460888
6,-2.263815952671899,0.05532635024024381,,,
7,-2.351747751235962,0.3751650487797128,,,
8,-2.4277164737383523,0.7371260981178946,,,
9,-2.4729350209236145,0.9805068804158105,,,
10,-2.5023816757731967,1.0776840713289049,0.2691329545813626,0.23939074401896188,0.5085236986003245
11,-2.6056517230139837,1.0317524671554565,,,
12,-2.631401194466485,1.0999722050295935,,,
13,-2.6622635987069874,1.2516277664237552,,,
14,-2.631843388080597,1.2807310372591019,,,
15,-2.732508235507541,1.2376801901393466,0.26550579212101255,0.2422884567482384,0.507794248869251
16,-2.7747705247667103,1.201867765850491,,,
17,-2.7663750052452087,1.2961558335357242,,,
18,-2.7777277098761664,1.0257346431414287,,,
19,-2.846658925215403,1.0737020240889654,,,
20,-2.895075970225864,1.0563445803191926,0.2898020070143255,0.22617798334104086,0.5159799903553663
21,-2.849033693472544,1.1696817543771532,,,
22,-2.88352143102222,1.0110538088613086,,,
23,-2.8947978615760803,0.8575383722782135,,,
24,-2.890800310505761,0.8949773228830762,,,
25,-2.8746235966682434,0.8796085980203416,0.25703266729991614,0.23819043255734504,0.4952230998572612
26,-2.8990116251839533,0.8647469787134064,,,
27,-2.9149288866255016,0.8455737613969379,,,
28,-2.920277727974786,0.6914810405837165,,,
29,-2.935176908969879,0.7201791699561808,,,
30,-2.92159186469184,0.596447490569618,0.271543993319789,0.22947303759731957,0.5010170309171086
31,-2.918764783276452,0.7144318570693334,,,
32,-2.9639619257715015,0.640204668045044,,,
33,-2.978336658742693,0.8824079665872786,,,
34,-2.9794810944133334,0.8983199497063955,,,
35,-2.979535904195574,0.7519271688328849,0.28099502197826387,0.21698952068533114,0.49798454266359504
36,-2.9990453521410623,0.6841520551178191,,,
37,-2.93446292479833,0.6041765726274915,,,
38,-2.9798263245158725,0.5989557442565759,,,
39,-2.9462636245621576,0.6395092308521271,,,
40,-2.9812491403685675,0.8181196020709144,0.27928041718729085,0.2184585976898779,0.49773901487716876
41,-2.9492937790022955,0.6186920719014274,,,
42,-2.976655615700616,0.5098493124047915,,,
43,-2.9630773994657726,0.6053688277800878,,,
44,-2.987827572557661,0.6819563003049957,,,
45,-2.9639406734042697,0.7247945804976754,0.29956212386123077,0.22474337655551602,0.5243055004167467
46,-2.9404847423235574,0.6613977269993888,,,
47,-2.938803209198846,0.7223730418417189,,,
48,-2.9257584346665277,0.5955998164912065,,,
49,-2.9153473178545632,0.48153195447391933,,,
50,-2.915317349963718,0.4201161604788568,0.28602521033633543,0.21438635815844972,0.5004115684947852
