epoch,d_loss,g_loss,std_w1,corr_dist,score
1,3.120591981543435,0.3868362510369884,,,
2,-0.6628873219920529,1.7210556997193232,,,
3,-2.194139470656713,1.0049167563103967,,,
4,-2.3927533162964716,-0.3341107055958774,,,
5,-2.4513344036208258,-0.09333770784238975,0.3248829969341454,0.2392871380465732,0.5641701349807187
6,-2.454244169923994,0.12694416526291105,,,
7,-2.505726350678338,0.38833426622052986,,,
8,-2.564030693637,0.6874096704026064,,,
9,-2.680123998059167,1.1431792767511473,,,
10,-2.721551173263126,1.01268605215268,0.25267001999027083,0.23561516791280757,0.4882851879030784
11,-2.751392192310757,1.004593316051695,,,
12,-2.8052523533503213,1.3508124119705625,,,
13,-2.8565991123517356,1.155274528492656,,,
14,-2.8700420127974615,1.1195113857587178,,,
15,-2.8938638832834034,1.1102504200405545,0.2812622737092393,0.2406823279370708,0.5219446016463101
16,-2.907164497507943,1.2382943828900654,,,
17,-2.9204850329293146,1.0659890439775255,,,
18,-2.97302328215705,1.0306999054219987,,,
19,-2.961626556184557,0.9115255127350489,,,
20,-2.9857544567849903,1.2683671481079526,0.29473553027877986,0.22624720982084567,0.5209827400996255
21,-2.971006201373206,1.0761802064047918,,,
22,-2.9593632684813604,1.289640744527181,,,
23,-3.013741950194041,1.2534226477146149,,,
24,-2.985044240951538,1.072983917262819,,,
25,-2.9984452525774636,1.200221727291743,0.27273649510317455,0.23922391746780217,0.5119604125709767
26,-3.017440246211158,1.1894922355810802,,,
27,-2.954844335714976,1.2554950714111328,,,
28,-2.9858248366249933,1.1473374201191797,,,
29,-2.9361009664005704,1.2043841646777258,,,
30,-2.9941542281044855,1.1973615785439808,0.2622427567480401,0.21525446237271548,0.4774972191207556
31,-2.943062961101532,1.2160550355911255,,,
32,-2.9857720136642456,0.9830930382013321,,,
33,-2.897006458706326,0.8862411396370994,,,
34,-2.9049146440294056,0.8833128909269968,,,
35,-2.892492393652598,0.9466532568136851,0.24697150903988502,0.21701447146426583,0.46398598050415085
36,-2.8504104680485196,1.0892128778828516,,,
37,-2.758760624461704,0.9616505669222938,,,
38,-2.6804965005980597,0.8802957932154337,,,
39,-2.517177075147629,0.684538882639673,,,
40,-2.5061441328790455,0.7357659290234247,0.2542296267556254,0.23945862798923606,0.49368825474486144
41,-2.480313069290585,0.7956141812933816,,,
42,-2.4916004273626537,0.7381410317288505,,,
43,-2.483548935916689,0.6661053858697414,,,
44,-2.4729195833206177,0.7675229658683141,,,
45,-2.4568852484226227,0.49831267694632214,0.24115474883576538,0.253557238802071,0.49471198763783636
46,-2.508640898598565,0.5945802860789828,,,
47,-2.4781441158718533,0.861896640724606,,,
48,-2.4425248636139765,0.7090832789738973,,,
49,-2.4691852629184723,0.6554718431499269,,,
50,-2.4919211003515453,0.5072067824916707,0.21029608645528805,0.2264265401179977,0.43672262657328575
51,-2.4653837349679737,0.7197068929672241,,,
52,-2.514221707979838,0.6471711353709301,,,
53,-2.5232175389925637,0.7458258469899496,,,
54,-2.5311936603652105,0.5164542612102296,,,
55,-2.5173011355929904,0.7279902994632721,0.23115275768726307,0.23278448365321164,0.4639372413404747
56,-2.544978621933195,0.6887285427914726,,,
57,-2.5350959102312722,0.42296522793670494,,,
58,-2.524044109715356,0.5424133271185888,,,
59,-2.5064704020818076,0.5447873059246275,,,
60,-2.558661182721456,0.44459277639786404,0.21830409761486547,0.2519251100216783,0.47022920763654374
61,-2.52731951740053,0.44249863053361577,,,
62,-2.536666797267066,0.42938021197915077,,,
63,-2.553226371606191,0.45362961871756446,,,
64,-2.556783762243059,0.41697895071572727,,,
65,-2.5655343466334872,0.5078793437116675,0.2180309556152112,0.26499984679515914,0.48303080241037033
66,-2.5267726646529303,0.34401617012917995,,,
67,-2.5844302574793496,0.36931718285712933,,,
68,-2.581648740503523,0.3924747159083684,,,
69,-2.5823313925001354,0.2990368981328275,,,
70,-2.5808660123083325,0.3025319166481495,0.19693119415729243,0.22940536993595775,0.42633656409325016
71,-2.546231041351954,0.33868026298781234,,,
72,-2.584783580568102,0.35055868369009757,,,
73,-2.6114036043485007,0.24701142828497621,,,
74,-2.5982227590348987,0.17215178451604313,,,
75,-2.5650635295444064,0.3246052151338922,0.239208614389399,0.23467164754186537,0.47388026193126437
76,-2.6160997218555875,0.29966363879955477,,,
77,-2.6029201547304788,0.40981201496389175,,,
78,-2.5977497034602695,0.3513005684233374,,,
79,-2.590299884478251,0.26009714810384643,,,
80,-2.6132173935572305,0.4673689529299736,0.24131587182425937,0.24272191502919654,0.4840377868534559
81,-2.617568055788676,0.35306763980123734,,,
82,-2.6151828500959606,0.14384641705287826,,,
83,-2.6121841139263577,0.14978003543284205,,,
84,-2.610843585597144,0.17418958784805405,,,
85,-2.5895257459746466,0.12397927749488089,0.23152346000826685,0.23562025721866064,0.4671437172269275
86,-2.6012251708242626,0.25030629047089153,,,
87,-2.5830476548936634,0.22577135844363105,,,
88,-2.5748054881890616,0.22208199122299752,,,
89,-2.5763122704293995,0.07332528279059464,,,
90,-2.5701947940720453,0.17718415117512146,0.22046378045554405,0.24013188458758994,0.460595665043134
91,-2.5675078398651547,0.17990944405189818,,,
92,-2.608356648021274,0.2919507453011142,,,
93,-2.5206030342313976,0.17285940527088112,,,
94,-2.5401233633359275,0.04059869340724415,,,
95,-2.461712406741248,0.1067670914861891,0.21683572400091483,0.2406471058550379,0.45748282985595273
96,-2.4329296549161277,-0.07987340291341145,,,
97,-2.346744908226861,0.05414083475867907,,,
98,-2.3396334283881717,0.12791494776805243,,,
99,-2.311349047554864,-0.0069953953433367945,,,
100,-2.2515611482991114,-0.24488280987780955,0.18922162847259913,0.27890858320776096,0.46813021168036006
