epoch,d_loss,g_loss,std_w1,corr_dist,score
1,3.3289085891511707,-0.9891212160388628,,,
2,0.31288250618510777,0.29390559003998834,,,
3,-1.6058405968878005,1.2265748083591461,,,
4,-3.0011003149880304,0.6594625330633588,,,
5,-3.1418727702564664,0.12175066474204262,0.4425147275183905,0.3800690177660865,0.822583745284477
6,-3.166155834992727,0.10215329378843307,,,
7,-3.135033037927416,0.1530328953328232,,,
8,-3.063431296083662,-0.05967055230091015,,,
9,-2.7888947327931723,-0.2553910702053044,,,
10,-2.485913978682624,-0.13016856834292412,0.36248396843985115,0.3237837638490571,0.6862677322889082
11,-2.298386729425854,-0.2187363775447011,,,
12,-2.0427843696541257,-0.6533038297461139,,,
13,-1.7576958222521677,-0.15180189576413897,,,
14,-1.523123370276557,-0.7561405855748389,,,
15,-1.322088610794809,-0.5581765065176619,0.21714430169214177,0.23506193138929607,0.4522062330814378
16,-1.1261121208469074,-0.2892276601245006,,,
17,-1.0234465582503214,-0.13249181045426262,,,
18,-0.9343108857671419,-0.018631156171775527,,,
19,-0.9051482843028175,0.2510078243083424,,,
20,-0.9141782654656304,0.3628606018092897,0.21456484572744555,0.1860094815920636,0.40057432731950915
21,-0.9371327939960692,0.3700119325270255,,,
22,-0.9436750147077773,0.14757317221826977,,,
23,-0.9697037438551585,0.5641631761358844,,,
24,-0.9137052380376391,0.5349333631909556,,,
25,-0.9270175894101461,0.5871884955300225,0.2336394618290882,0.21177436696944746,0.44541382879853564
26,-0.8711004422770606,0.610431131389406,,,
27,-0.7457414973113272,0.6423796407050557,,,
28,-0.7496335084239641,0.4982781426774131,,,
29,-0.776818266345395,0.4562892655117644,,,
30,-0.8604016792443063,0.6199608879784743,0.27500208211251326,0.2015551672255223,0.47655724933803556
31,-0.9028761370314492,0.704473924719625,,,
32,-0.9560452322993014,0.8985890257689688,,,
33,-0.9295476091404756,0.7105833896332316,,,
34,-0.9205208139287101,0.44863224112325245,,,
35,-0.9473539284533925,0.6139800639616119,0.3527379321253642,0.21691420320323868,0.5696521353286028
36,-0.9119045800632901,0.7266184538602829,,,
37,-0.9092637689577209,0.5874584474497371,,,
38,-0.9188884736763107,0.5917152216037115,,,
39,-0.8624581959512498,0.6449251452253925,,,
40,-0.8202522007955445,0.625695007128848,0.3434989257342688,0.21466998508545776,0.5581689108197265
41,-0.871972063349353,0.5845754792292913,,,
42,-0.8627271751562754,1.0177227473921246,,,
43,-0.897993186281787,1.0097631812095642,,,
44,-0.9088927598463165,0.8113634201387564,,,
45,-0.9347702927059598,0.7336808726605442,0.3511606549931088,0.2196305328786954,0.5707911878718042
46,-0.9928048087490929,0.7885574317640729,,,
47,-1.079023129410214,0.5589119048996104,,,
48,-1.037639492087894,0.8570623397827148,,,
49,-1.0415381871991687,0.969356483883328,,,
50,-1.0467199335495632,0.7857158713870578,0.30843635800653363,0.24068169913138182,0.5491180571379155
