epoch,d_loss,g_loss,std_w1,corr_dist,score
1,5.66915844616137,-0.865309490925736,,,
2,2.6355899509630705,-1.7804901334974501,,,
3,2.544976598338077,-0.9822962217860751,,,
4,1.880960972685563,-0.6743088761965433,,,
5,0.9873395719026264,-0.7215105825000339,0.9414287432808296,0.3565812656208063,1.298010008901636
6,-1.1919991813207929,-0.8296560512648689,,,
7,-2.4092058758986625,-0.8175230158699883,,,
8,-1.6439932145570453,-1.4923085769017537,,,
9,-2.1256983217440153,-0.6757193936241997,,,
10,-2.5375762738679586,-0.05847663929065069,0.5696373802310571,0.4371370028899616,1.0067743831210187
11,-2.971960971229955,1.317122671339247,,,
12,-3.0578474747507194,1.2255589763323467,,,
13,-2.9134920270819413,0.1653765180769066,,,
14,-3.3325309126000655,0.2751714537541072,,,
15,-2.634167457881727,-0.8721264666981168,0.551024408831917,0.3579531739514132,0.9089775827833302
16,-2.9624176778291402,0.048366033368640475,,,
17,-2.710780005705984,-0.42956675050987136,,,
18,-2.917563977994417,0.15765814358989397,,,
19,-2.6430977771156714,-0.4548431643181377,,,
20,-2.6334819919184635,-0.26247642354832756,0.4986342435012899,0.3975851371644643,0.8962193806657541
21,-2.6426101609280237,-0.4855658842457665,,,
22,-2.475788430163735,-0.2896295256084866,,,
23,-2.2431418331045854,-0.2943189690510432,,,
24,-2.220133994754992,-1.5595382783148024,,,
25,-2.067354152077123,-0.13415960098306337,0.5089538414380383,0.33250111740852883,0.8414549588465672
26,-2.1661163192046318,-1.2411659790409937,,,
27,-1.8898690876207853,-0.4996792392598258,,,
28,-1.8707257132781179,-0.7600300705267323,,,
29,-1.5271643651159186,-1.557661384344101,,,
30,-1.5194016632280851,-1.2571748163965013,0.32575968226450824,0.3456085389224769,0.6713682211869851
31,-1.429848269412392,-1.229924135737949,,,
32,-1.2614349973829169,-0.9341596133179135,,,
33,-1.264928704813907,-1.1791948874791462,,,
34,-1.222522845393733,-0.5842688712808821,,,
35,-1.138798801522506,-0.3465408943593502,0.3005267469173669,0.3079438072203397,0.6084705541377067
36,-1.1068370154029445,-0.18384325835439894,,,
37,-1.1388319730758667,-0.28920988034870887,,,
38,-1.114843117563348,-0.8681480785210928,,,
39,-1.0954393430760032,-0.6016506200863255,,,
40,-1.0758707052782963,-0.6699645767609278,0.3619846635068158,0.24723374724703018,0.609218410753846
41,-1.0861817221892507,-0.26337794835368794,,,
42,-1.0525694614962529,-0.1342038150048918,,,
43,-1.0907213436929803,-0.32575659039947724,,,
44,-1.1230873089087636,-0.5385400772922568,,,
45,-1.1434796044701023,-0.5809206300311618,0.3088672946792568,0.28220605724932746,0.5910733519285842
46,-1.0944906943722774,-0.0444118877251943,,,
47,-1.0976062981705916,-0.17794033098551962,,,
48,-1.0508370179879039,0.01649128066168891,,,
49,-1.079491979197452,0.008823434511820475,,,
50,-1.064956718369534,-0.04711743195851644,0.25759218348879187,0.23935035420148681,0.4969425376902787
51,-0.9991994907981471,0.25532376517852146,,,
52,-1.0134513942818892,0.0862189597553677,,,
53,-0.9504041405100572,0.1633807917435964,,,
54,-0.8140960869036222,-0.5639782481723361,,,
55,-0.8717295715683385,-0.8019975208573871,0.27110340218154144,0.25951259904193347,0.5306160012234749
56,-0.8580558127478549,-0.7555945283836789,,,
57,-0.8194745481014252,0.1743956340683831,,,
58,-0.8649189801592576,-0.8502940999137031,,,
59,-0.7981080679517043,-1.2163770455453131,,,
60,-0.972337289860374,-1.1829870972368453,0.3074529280078699,0.27420923225942095,0.5816621602672909
61,-0.9106276019623405,-0.8296927437186241,,,
62,-0.9769021241288436,-0.5894527186950048,,,
63,-0.97801883597123,-1.022458650999599,,,
64,-0.9461023964379963,-0.6389936572975583,,,
65,-0.8967279384010717,-0.20273000498612723,0.2990630993160499,0.28392924825009713,0.582992347566147
66,-0.9010210570536161,-0.12943624622291988,,,
67,-0.9095419739422045,-0.26473883042732876,,,
68,-0.9002429811578048,-0.23039336005846658,,,
69,-0.9533592909574509,-0.3930242430004809,,,
70,-0.9781378538985002,-0.34446985657430357,0.27231241486393803,0.2673779826310844,0.5396903974950225
71,-0.9357435773862036,0.003774923168950611,,,
72,-0.9362001921001234,-0.2139214314520359,,,
73,-0.9614772435865904,-0.268087711599138,,,
74,-0.9854804497016104,-0.2918100092146132,,,
75,-0.963936579462729,-0.5061184523834122,0.341636427069256,0.26982158552877966,0.6114580125980357
76,-0.9603280676038641,-0.04003841347164578,,,
77,-1.0340554808315479,-0.06978406922684775,,,
78,-0.9574057710798163,-0.45345181557867265,,,
79,-1.0109425343965228,-0.22426983217398325,,,
80,-0.9676772685427415,-0.11583839853604634,0.4123256893976108,0.27317834994683593,0.6855040393444467
