epoch,d_loss,g_loss,std_w1,corr_dist,score
1,3.120592031213972,0.3868362878759702,,,
2,-0.6628872888783613,1.7210559182696872,,,
3,-2.194139666027493,1.0049173618770308,,,
4,-2.3927533825238547,-0.33411001527888906,,,
5,-2.451388696829478,-0.0929987487486667,0.32477537568071563,0.239441641596148,0.5642170172768637
6,-2.452389438947042,0.11001668161609107,,,
7,-2.498261206679874,0.39752209848827785,,,
8,-2.5631217029359608,0.7132213297817442,,,
9,-2.6809639732042947,1.1783546722597547,,,
10,-2.7186036308606467,1.0102346062970657,0.25340856719517835,0.23492736396712544,0.4883359311623038
11,-2.7392577992545233,0.9847511036528481,,,
12,-2.799003303050995,1.2888407111167908,,,
13,-2.846571624279022,1.1582789764636092,,,
14,-2.8721820182270474,1.1032252510388691,,,
15,-2.8863041864501104,1.0869829075204,0.2836750397687354,0.24427059959222758,0.527945639360963
16,-2.906741758187612,1.2552439702881708,,,
17,-2.929066088464525,1.0597006877263386,,,
18,-2.986418081654443,0.9592300852139791,,,
19,-2.9811310370763144,0.8119208647145165,,,
20,-2.990756180551317,1.1649024784564972,0.2935451760854391,0.227395949370367,0.5209411254558061
21,-2.9708257648679943,1.014587643245856,,,
22,-2.949212862385644,1.2030144896772172,,,
23,-3.0004170603222318,1.212685803572337,,,
24,-2.9775191413031683,1.0325741370519002,,,
25,-3.001185006565518,1.136165373855167,0.2733544083633661,0.23915314949345817,0.5125075578568243
26,-3.024799625078837,1.1040649579630957,,,
27,-2.975659747918447,1.1793320543236203,,,
28,-2.993933664427863,1.1403762963083055,,,
29,-2.941937267780304,1.307795180214776,,,
30,-3.0049065285258822,1.2267424530453153,0.2697512384319448,0.2140263406579022,0.483777579089847
31,-2.946208973725637,1.2408943507406447,,,
32,-2.9995619654655457,0.9776275025473701,,,
33,-2.916705376572079,0.962230728732215,,,
34,-2.939955883555942,0.9419044852256775,,,
35,-2.9210519658194647,0.987652881277932,0.24796500803206906,0.21618247799711943,0.4641474860291885
36,-2.919148974948459,1.2642292612128787,,,
37,-2.8462701704767017,1.1631582213772669,,,
38,-2.7860203517807856,1.045572621954812,,,
39,-2.660627239280277,0.8892009721861945,,,
40,-2.6439218984709845,0.9497236377663083,0.25203603963757726,0.2339804804520145,0.48601652008959173
41,-2.627608703242408,1.1527675588925679,,,
42,-2.6166262295511036,1.136014151904318,,,
43,-2.594020366668701,0.9325898256566789,,,
44,-2.5327593882878623,1.0190056479639478,,,
45,-2.4984295765558877,0.6804602725638284,0.2516634793518946,0.25655369462860994,0.5082171739805046
46,-2.51276472542021,0.7106355089280341,,,
47,-2.4856899778048196,1.0163801941606734,,,
48,-2.4595750868320465,0.8344817641708586,,,
49,-2.492507335212496,0.9135627845923106,,,
50,-2.5089868108431497,0.8129149460130267,0.2115452580406338,0.22412755299384235,0.43567281103447614
