epoch,d_loss,g_loss,std_w1,corr_dist,score
1,3.5057416558265686,0.6851285826414824,,,
2,-1.063525466542495,2.027716358502706,,,
3,-1.953211640056811,2.6177695592244468,,,
4,-2.26679936208223,1.7364759710099962,,,
5,-2.2921758576443323,0.5806607786152098,0.41002586483645176,0.2802931172122909,0.6903189820487426
6,-2.265230084720411,-0.19539167690608236,,,
7,-2.15795245923494,-0.3878374079035388,,,
8,-2.1502666285163476,-0.4597742251223988,,,
9,-2.1088511316399825,-0.23604668552676836,,,
10,-2.1097446366360315,-0.37328508330716026,0.3428018666137016,0.28655624698448956,0.6293581135981912
11,-2.094300866127014,0.012113135721948411,,,
12,-2.107007390574405,-0.2530129336648517,,,
13,-2.0946060105373987,-0.2015813315908114,,,
14,-2.1906270855351497,-0.05059940657681889,,,
15,-2.16912295316395,-0.10694719602664311,0.3127177280087263,0.25698335941203965,0.569701087420766
16,-2.2526006886833594,0.12140596244070265,,,
17,-2.328885141171907,0.2477751308017307,,,
18,-2.413885555769268,0.3050059792068269,,,
19,-2.5148174950951026,0.36311151252852547,,,
20,-2.6039323806762695,0.5141637209388945,0.3097160109492454,0.26579460510517156,0.575510616054417
21,-2.588018542841861,0.7708848665157954,,,
22,-2.6426241272374202,1.24850551949607,,,
23,-2.612776756286621,1.1603574752807617,,,
24,-2.72469435240093,1.3106174535221524,,,
25,-2.677407829385055,1.1021389696333144,0.3418005691497744,0.26656755369179197,0.6083681228415664
26,-2.7995354627308093,1.3548876312043932,,,
27,-2.7441931649258264,1.1156496405601501,,,
28,-2.810670149953742,1.1078479223781161,,,
29,-2.8261354973441675,1.2760088046391804,,,
30,-2.7893250741456685,1.156102591090732,0.36010045868708995,0.2467987148594631,0.606899173546553
31,-2.728414071233649,1.3664903375837538,,,
32,-2.802247486616436,0.8877868188752068,,,
33,-2.8383091374447473,0.7736679017543793,,,
34,-2.8381461971684505,0.9097279575135973,,,
35,-2.8025307153400623,0.5769816719823413,0.36906046489269256,0.26476486220680717,0.6338253270994998
36,-2.8576040142460872,0.609496941169103,,,
37,-2.84143917184127,0.9966640671094259,,,
38,-2.850835875460976,0.7161503235499064,,,
39,-2.858413809224179,0.9431116647190518,,,
40,-2.928920269012451,0.7051577568054199,0.3378256004435955,0.2605222942532594,0.5983478946968549
41,-2.8978221667440316,0.7917681932449341,,,
42,-2.9248600759004293,0.907158633073171,,,
43,-2.9190760662681177,1.1991780930095248,,,
44,-2.9245197145562423,0.9504679706361558,,,
45,-2.8928310745640804,0.7335986561245389,0.3396846534246452,0.25296325468591935,0.5926479081105646
