Target label: 2
Source file: /kaggle/input/datasets/houyujie30/qmlqgani/selected_features_train.csv
Epochs: 50
Batch size: 32
Last epoch losses:
D Loss: -2.804958
G Loss: 2.169627

Epoch log:
001	-1.579509	2.382414
002	-2.580777	3.970355
003	-2.520924	3.114447
004	-2.407776	2.569206
005	-2.251976	2.283636
006	-2.237868	1.971919
007	-2.291218	1.992113
008	-2.258044	1.627219
009	-2.317295	2.073121
010	-2.414913	2.053554
011	-2.341524	1.528098
012	-2.592251	2.478433
013	-2.511969	2.443654
014	-2.632975	3.079255
015	-2.750149	3.024761
016	-2.597197	2.808739
017	-2.996831	3.749629
018	-2.914976	3.299650
019	-2.683619	3.784697
020	-2.768476	3.253175
021	-2.675970	2.645848
022	-2.731420	2.917444
023	-2.963695	2.779888
024	-3.041296	2.824951
025	-2.964037	3.101979
026	-2.747845	2.376601
027	-2.920589	2.679242
028	-2.716761	2.698868
029	-2.864710	2.803301
030	-2.458067	2.740036
031	-2.622129	2.487899
032	-2.755456	3.208333
033	-2.941115	2.465783
034	-3.059286	2.934736
035	-3.311319	2.884774
036	-2.395236	2.940781
037	-2.712808	2.207181
038	-3.061353	2.460827
039	-2.774218	2.716280
040	-3.255791	2.704842
041	-3.195926	2.528133
042	-3.021928	2.251983
043	-3.189353	2.448821
044	-2.907213	1.857719
045	-2.630322	2.262824
046	-2.832806	2.388433
047	-2.783632	2.967562
048	-2.843146	1.929469
049	-3.034643	2.022760
050	-2.804958	2.169627
