epoch,d_loss,g_loss,std_w1,corr_dist,score
1,6.453685601552327,0.3646188074102004,,,
2,0.3541720062494278,1.537561337153117,,,
3,-0.6321150958538055,1.832282801469167,,,
4,-1.0998374397555988,2.2365259329477944,,,
5,-1.5846135417620342,1.9690332015355427,0.31006398603013885,0.24381320789413505,0.5538771939242739
6,-1.6463829775651295,1.5904943744341533,,,
7,-1.6881088217099507,1.0642741719881694,,,
8,-1.7332299153010051,0.5335256867110729,,,
9,-1.6916984518369038,-0.010116218278805414,,,
10,-1.709018498659134,-0.38902294884125393,0.2708563315553805,0.22952790739967482,0.5003842389550553
11,-1.699829488992691,-0.6293024569749832,,,
12,-1.6573995649814606,-1.1490466197331746,,,
13,-1.605011095603307,-1.4885598917802174,,,
14,-1.669694443543752,-1.7564972440401714,,,
15,-1.6747181316216786,-1.8346678813298543,0.20547278999325203,0.22376692538884715,0.42923971538209915
16,-1.7546669840812683,-1.5922064781188965,,,
17,-1.7726433078447978,-1.2234911521275837,,,
18,-1.794391353925069,-1.315488189458847,,,
19,-1.940885881582896,-1.318254828453064,,,
20,-1.9338437219460805,-1.519978662331899,0.18800480762926558,0.24367825926264863,0.4316830668919142
21,-2.0339869062105813,-0.893381999184688,,,
22,-2.0853967567284903,-0.34556546807289124,,,
23,-2.145699749390284,-0.03120552251736323,,,
24,-2.1569275756676993,-0.38678662447879714,,,
25,-2.189221421877543,-0.3066773110379775,0.20348815397325054,0.22747989860650922,0.4309680525797598
26,-2.2976415852705636,-0.014556472500165304,,,
27,-2.2475606004397073,0.05673843498031298,,,
28,-2.2668506602446237,-0.03759157160917918,,,
29,-2.3496194779872894,0.041105600694815315,,,
30,-2.3442696928977966,-0.2332939188927412,0.22687181325259914,0.22722740024309002,0.45409921349568916
31,-2.305820425351461,0.031801603734493256,,,
32,-2.3937494854132333,0.19642791152000427,,,
33,-2.3691691756248474,-0.112211008866628,,,
34,-2.4099245270093284,-0.08910782138506572,,,
35,-2.4599106709162393,0.019831241418917973,0.2260320516182177,0.22893782912201538,0.4549698807402331
36,-2.443733513355255,0.03714961061875025,,,
37,-2.4501224756240845,-0.3084552635749181,,,
38,-2.3976310094197593,-0.22202816357215246,,,
39,-2.495785892009735,-0.17631617933511734,,,
40,-2.4462767839431763,-0.3073901887983084,0.22461093166959967,0.22808144802673955,0.45269237969633924
41,-2.422591288884481,-0.1488406384984652,,,
42,-2.510942061742147,-0.5262545719742775,,,
43,-2.535246471563975,-0.27264000723759335,,,
44,-2.460290342569351,-0.27082420885562897,,,
45,-2.4773491422335305,-0.16723879426717758,0.24552876844086158,0.224002095261514,0.46953086370237557
