Target label: 9
Source file: /home/maru/qgan/data/processed/selected_features_train.csv
Epochs: 50
Batch size: 32
Last epoch losses:
D Loss: -2.888515
G Loss: 0.339305

Epoch log:
001	-1.597445	2.028814
002	-2.948730	4.132664
003	-2.824674	2.290076
004	-2.411285	0.712189
005	-2.171306	0.909801
006	-2.394473	1.235973
007	-2.315263	1.374348
008	-2.513680	1.658499
009	-2.262370	0.719997
010	-2.730587	1.074723
011	-2.621347	1.851869
012	-2.787874	1.670424
013	-2.885381	1.270187
014	-2.502427	1.508680
015	-2.542641	0.623033
016	-3.355931	0.691814
017	-2.835541	0.696159
018	-3.054771	0.880883
019	-3.113490	0.660731
020	-2.985476	0.865491
021	-3.142327	0.814212
022	-3.324578	0.239874
023	-3.171763	0.408991
024	-2.624207	0.289823
025	-2.966814	0.425370
026	-3.055789	0.287530
027	-2.853645	0.304576
028	-3.145157	0.326708
029	-2.870657	0.884556
030	-2.829023	0.885199
031	-3.138095	1.082573
032	-2.941773	0.691875
033	-3.207313	0.115903
034	-3.024945	0.012658
035	-2.939847	0.372751
036	-3.063849	0.368335
037	-2.902657	0.329876
038	-2.972448	0.365767
039	-2.609617	0.085724
040	-3.327926	0.641962
041	-3.332352	0.579545
042	-2.868602	0.626254
043	-2.981633	0.773892
044	-3.306851	0.128366
045	-2.919867	0.346916
046	-3.363460	0.238984
047	-3.142337	0.323379
048	-3.151971	0.028003
049	-3.034992	0.005277
050	-2.888515	0.339305
